,tourney_year_id,tourney_order,tourney_type,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_date,year,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,singles_winner_name,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_fin_commit_USD,tourney_region,tourney_city,country_code,latitude,longitude
90,2012-568,54,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2012-09-17,2012,32,16,Indoor,Hard,Martin Klizan,martin-klizan,k966,Rajeev Ram,rajeev-ram,r548,Nenad Zimonjic,nenad-zimonjic,z072,468350.0,Europe,Saint Petersburg,RU,59.93863,30.31413
91,2012-6003,56,ATP 250,Kuala Lumpur,6003,kuala-lumpur,"Kuala Lumpur, Malaysia",2012-09-24,2012,28,16,Indoor,Hard,Juan Monaco,juan-monaco,ma21,Alexander Peya,alexander-peya,p467,Bruno Soares,bruno-soares,s938,947750.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
92,2012-1720,57,ATP 250,Bangkok,1720,bangkok,"Bangkok, Thailand",2012-09-24,2012,28,16,Indoor,Hard,Richard Gasquet,richard-gasquet,g628,Yen-Hsun Lu,yen-hsun-lu,l575,Danai Udomchoke,danai-udomchoke,u043,608500.0,Asia,Bangkok,TH,13.75398,100.50144
93,2012-747,58,ATP 500,Beijing,747,beijing,"Beijing, China",2012-10-01,2012,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3441500.0,Asia,Beijing,CN,39.9075,116.39723
94,2012-329,59,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2012-10-01,2012,32,16,Outdoor,Hard,Kei Nishikori,kei-nishikori,n552,Alexander Peya,alexander-peya,p467,Bruno Soares,bruno-soares,s938,1407065.0,Asia,Tokyo,JP,35.6895,139.69171
95,2012-5014,60,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2012-10-07,2012,56,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Leander Paes,leander-paes,p269,Radek Stepanek,radek-stepanek,s694,5891600.0,Asia,Shanghai,CN,31.22222,121.45806
96,2012-438,61,ATP 250,Moscow,438,moscow,"Moscow, Russia",2012-10-15,2012,28,16,Indoor,Hard,Andreas Seppi,andreas-seppi,sa93,Frantisek Cermak,frantisek-cermak,c445,Michal Mertinak,michal-mertinak,m776,742150.0,Europe,Moscow,RU,55.75222,37.61556
97,2012-605,67,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2012-11-05,2012,8,8,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,Marcel Granollers,marcel-granollers,g710,Marc Lopez,marc-lopez,l480,5500000.0,Europe,London,GB,51.50853,-0.12574
98,2013-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2012-12-30,2013,28,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marcelo Melo,marcelo-melo,m919,Tommy Robredo,tommy-robredo,r419,494230.0,Oceania,Brisbane,AU,-27.46794,153.02809
99,2013-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2012-12-31,2013,32,16,Outdoor,Hard,Richard Gasquet,richard-gasquet,g628,Christopher Kas,christopher-kas,k406,Philipp Kohlschreiber,philipp-kohlschreiber,k435,1150720.0,Asia,Doha,QA,25.28545,51.53096
100,2013-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2012-12-31,2013,28,16,Outdoor,Hard,Janko Tipsarevic,janko-tipsarevic,t742,Benoit Paire,benoit-paire,pd31,Stan Wawrinka,stan-wawrinka,w367,442750.0,Asia,Chennai,IN,13.08784,80.27847
101,2013-338,4,ATP 250,Sydney,338,sydney,"Sydney, Australia",2013-01-07,2013,28,16,Outdoor,Hard,Bernard Tomic,bernard-tomic,ta46,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,494230.0,Oceania,Sydney,AU,-33.86785,151.20732
102,2013-301,5,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2013-01-07,2013,28,16,Outdoor,Hard,David Ferrer,david-ferrer,f401,Colin Fleming,colin-fleming,f454,Bruno Soares,bruno-soares,s938,491000.0,Oceania,Auckland,NZ,-36.84853,174.76349
103,2013-505,8,ATP 250,Vina del Mar,505,vina-del-mar,"Vina del Mar, Chile",2013-02-04,2013,28,16,Outdoor,Clay,Horacio Zeballos,horacio-zeballos,z184,Paolo Lorenzi,paolo-lorenzi,l503,Potito Starace,potito-starace,s843,467800.0,South America,Viña del Mar,CL,-33.02457,-71.55183
104,2013-424,11,ATP 250,San Jose,424,san-jose,"San Jose, United States",2013-02-11,2013,28,16,Indoor,Hard,Milos Raonic,milos-raonic,r975,Xavier Malisse,xavier-malisse,m680,Frank Moser,frank-moser,m747,623730.0,North America,San José,CR,10.95173,-85.1361
105,2013-533,12,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2013-02-11,2013,28,16,Indoor,Clay,Rafael Nadal,rafael-nadal,n409,Alexander Peya,alexander-peya,p467,Bruno Soares,bruno-soares,s938,519775.0,South America,São Paulo,BR,-23.5475,-46.63611
106,2013-402,13,ATP 500,Memphis,402,memphis,"Memphis, United States",2013-02-18,2013,32,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,1353550.0,North America,Memphis,US,27.53587,-82.56121
107,2013-506,15,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2013-02-18,2013,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,Simone Bolelli,simone-bolelli,ba98,Fabio Fognini,fabio-fognini,f510,570470.0,South America,Buenos Aires,AR,-34.61315,-58.37723
108,2013-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2013-02-25,2013,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Mahesh Bhupathi,mahesh-bhupathi,b471,Michael Llodra,michael-llodra,l428,2413300.0,Asia,Dubai,AE,25.0657,55.17128
109,2013-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2013-02-25,2013,32,16,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,Lukasz Kubot,lukasz-kubot,k540,David Marrero,david-marrero,m984,1353550.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
110,2013-499,18,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2013-02-25,2013,32,16,Outdoor,Hard,Ernests Gulbis,ernests-gulbis,g858,James Blake,james-blake,b676,Jack Sock,jack-sock,sm25,519775.0,North America,Delray Beach,US,26.46146,-80.07282
111,2013-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2013-03-07,2013,96,32,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,6676605.0,North America,Indian Wells,US,33.71791,-116.34311
112,2013-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2013-03-20,2013,96,32,Outdoor,Hard,Andy Murray,andy-murray,mc10,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,Jean-Julien Rojer,jean-julien-rojer,r513,5244125.0,North America,Miami,US,25.77427,-80.19366
113,2013-717,21,ATP 250,Houston,717,houston,"Houston, United States",2013-04-08,2013,28,16,Outdoor,Clay,John Isner,john-isner,i186,Jamie Murray,jamie-murray,mc81,John Peers,john-peers,pc96,519775.0,North America,Houston,US,37.32616,-91.95599
114,2013-315,38,ATP 250,Newport,315,newport,"Newport, United States",2013-07-08,2013,32,16,Outdoor,Grass,Nicolas Mahut,nicolas-mahut,m873,Nicolas Mahut,nicolas-mahut,m873,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,519775.0,North America,Newport,US,35.6048,-91.2818
115,2013-6718,42,ATP 250,Bogota,6718,bogota,"Bogota, Colombia",2013-07-15,2013,28,16,Outdoor,Hard,Ivo Karlovic,ivo-karlovic,k336,Purav Raja,purav-raja,r823,Divij Sharan,divij-sharan,sd46,727685.0,South America,Bogotá,CO,4.60971,-74.08175
116,2013-6116,43,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2013-07-22,2013,28,16,Outdoor,Hard,John Isner,john-isner,i186,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,Igor Sijsling,igor-sijsling,sf36,623730.0,North America,Atlanta,US,33.749,-84.38798
117,2013-418,47,ATP 500,Washington,418,washington,"Washington, United States",2013-07-29,2013,48,16,Outdoor,Hard,Juan Martin del Potro,juan-martin-del-potro,d683,Julien Benneteau,julien-benneteau,b747,Nenad Zimonjic,nenad-zimonjic,z072,1546590.0,North America,Washington,US,33.73679,-82.73931
118,2013-421,48,Masters 1000,ATP Masters 1000 Canada,421,montreal,"Montreal, Canada",2013-08-05,2013,56,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Alexander Peya,alexander-peya,p467,Bruno Soares,bruno-soares,s938,3496085.0,North America,Montréal,CA,45.50884,-73.58781
119,2013-422,49,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2013-08-11,2013,56,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3729155.0,North America,Cincinnati,US,39.12711,-84.51439
120,2013-6242,50,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2013-08-18,2013,48,16,Outdoor,Hard,Jurgen Melzer,jurgen-melzer,m762,Daniel Nestor,daniel-nestor,n210,Leander Paes,leander-paes,p269,658450.0,North America,Winston-Salem,US,36.09986,-80.24422
121,2013-560,51,Grand Slam,US Open,560,us-open,"New York, United States",2013-08-26,2013,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Leander Paes,leander-paes,p269,Radek Stepanek,radek-stepanek,s694,16102000.0,North America,New York City,US,40.71427,-74.00597
122,2013-568,52,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2013-09-16,2013,32,16,Indoor,Hard,Ernests Gulbis,ernests-gulbis,g858,David Marrero,david-marrero,m984,Fernando Verdasco,fernando-verdasco,v306,519775.0,Europe,Saint Petersburg,RU,59.93863,30.31413
123,2013-6003,54,ATP 250,Kuala Lumpur,6003,kuala-lumpur,"Kuala Lumpur, Malaysia",2013-09-23,2013,28,16,Indoor,Hard,Joao Sousa,joao-sousa,sh90,Eric Butorac,eric-butorac,bc35,Raven Klaasen,raven-klaasen,k609,984300.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
124,2013-1720,55,ATP 250,Bangkok,1720,bangkok,"Bangkok, Thailand",2013-09-23,2013,28,16,Indoor,Hard,Milos Raonic,milos-raonic,r975,Jamie Murray,jamie-murray,mc81,John Peers,john-peers,pc96,631530.0,Asia,Bangkok,TH,13.75398,100.50144
125,2013-747,56,ATP 500,Beijing,747,beijing,"Beijing, China",2013-09-30,2013,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Max Mirnyi,max-mirnyi,m595,Horia Tecau,horia-tecau,t749,3566050.0,Asia,Beijing,CN,39.9075,116.39723
126,2013-329,57,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2013-09-30,2013,32,16,Outdoor,Hard,Juan Martin del Potro,juan-martin-del-potro,d683,Rohan Bopanna,rohan-bopanna,b757,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,1437800.0,Asia,Tokyo,JP,35.6895,139.69171
127,2013-5014,58,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2013-10-07,2013,56,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,6211445.0,Asia,Shanghai,CN,31.22222,121.45806
128,2013-438,59,ATP 250,Moscow,438,moscow,"Moscow, Russia",2013-10-14,2013,28,16,Indoor,Hard,Richard Gasquet,richard-gasquet,g628,Mikhail Elgin,mikhail-elgin,e180,Denis Istomin,denis-istomin,i165,823550.0,Europe,Moscow,RU,55.75222,37.61556
129,2013-605,65,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2013-11-04,2013,8,8,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,David Marrero,david-marrero,m984,Fernando Verdasco,fernando-verdasco,v306,6000000.0,Europe,London,GB,51.50853,-0.12574
130,2014-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2013-12-29,2014,28,16,Outdoor,Hard,Lleyton Hewitt,lleyton-hewitt,h432,Mariusz Fyrstenberg,mariusz-fyrstenberg,f364,Daniel Nestor,daniel-nestor,n210,511825.0,Oceania,Brisbane,AU,-27.46794,153.02809
131,2014-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2013-12-30,2014,32,16,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Tomas Berdych,tomas-berdych,ba47,Jan Hajek,jan-hajek,h571,1195500.0,Asia,Doha,QA,25.28545,51.53096
132,2014-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2013-12-30,2014,28,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Johan Brunstrom,johan-brunstrom,b908,Frederik Nielsen,frederik-nielsen,n390,459140.0,Asia,Chennai,IN,13.08784,80.27847
133,2014-301,4,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2014-01-06,2014,28,16,Outdoor,Hard,John Isner,john-isner,i186,Julian Knowle,julian-knowle,k263,Marcelo Melo,marcelo-melo,m919,514345.0,Oceania,Auckland,NZ,-36.84853,174.76349
134,2014-338,5,ATP 250,Sydney,338,sydney,"Sydney, Australia",2014-01-06,2014,28,16,Outdoor,Hard,Juan Martin del Potro,juan-martin-del-potro,d683,Daniel Nestor,daniel-nestor,n210,Nenad Zimonjic,nenad-zimonjic,z072,511825.0,Oceania,Sydney,AU,-33.86785,151.20732
135,2014-505,8,ATP 250,Vina del Mar,505,vina-del-mar,"Vina del Mar, Chile",2014-02-03,2014,28,16,Outdoor,Clay,Fabio Fognini,fabio-fognini,f510,Oliver Marach,oliver-marach,m760,Florin Mergea,florin-mergea,mb27,485760.0,South America,Viña del Mar,CL,-33.02457,-71.55183
136,2014-402,11,ATP 250,Memphis,402,memphis,"Memphis, United States",2014-02-10,2014,28,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Eric Butorac,eric-butorac,bc35,Raven Klaasen,raven-klaasen,k609,647675.0,North America,Memphis,US,27.53587,-82.56121
137,2014-424,12,ATP 250,Memphis,424,memphis,"Memphis, United States",2014-02-10,2014,28,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Eric Butorac,eric-butorac,bc35,Raven Klaasen,raven-klaasen,k609,647675.0,North America,Memphis,US,27.53587,-82.56121
138,2014-506,13,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2014-02-10,2014,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,Marcel Granollers,marcel-granollers,g710,Marc Lopez,marc-lopez,l480,567760.0,South America,Buenos Aires,AR,-34.61315,-58.37723
139,2014-6932,14,ATP 500,Rio de Janeiro,6932,rio-de-janeiro,"Rio de Janeiro, Brazil",2014-02-17,2014,32,16,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,1454365.0,South America,Rio de Janeiro,BR,-22.90642,-43.18223
140,2014-499,16,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2014-02-17,2014,32,16,Outdoor,Hard,Marin Cilic,marin-cilic,c977,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,539730.0,North America,Delray Beach,US,26.46146,-80.07282
141,2014-495,17,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2014-02-24,2014,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,Rohan Bopanna,rohan-bopanna,b757,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,2359935.0,Asia,Dubai,AE,25.0657,55.17128
142,2014-807,18,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2014-02-24,2014,32,16,Outdoor,Hard,Grigor Dimitrov,grigor-dimitrov,d875,Kevin Anderson,kevin-anderson,a678,Matthew Ebden,matthew-ebden,e690,1454365.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
143,2014-533,19,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2014-02-24,2014,28,16,Indoor,Clay,Federico Delbonis,federico-delbonis,d874,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Philipp Oswald,philipp-oswald,o305,539730.0,South America,São Paulo,BR,-23.5475,-46.63611
144,2014-404,20,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2014-03-06,2014,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,6959295.0,North America,Indian Wells,US,33.71791,-116.34311
145,2014-403,21,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2014-03-19,2014,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,5649405.0,North America,Miami,US,25.77427,-80.19366
146,2014-717,22,ATP 250,Houston,717,houston,"Houston, United States",2014-04-07,2014,28,16,Outdoor,Clay,Fernando Verdasco,fernando-verdasco,v306,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,539730.0,North America,Houston,US,37.32616,-91.95599
147,2014-315,39,ATP 250,Newport,315,newport,"Newport, United States",2014-07-07,2014,32,16,Outdoor,Grass,Lleyton Hewitt,lleyton-hewitt,h432,Chris Guccione,chris-guccione,g621,Lleyton Hewitt,lleyton-hewitt,h432,539730.0,North America,Newport,US,35.6048,-91.2818
148,2014-6718,43,ATP 250,Bogota,6718,bogota,"Bogota, Colombia",2014-07-14,2014,28,16,Outdoor,Hard,Bernard Tomic,bernard-tomic,ta46,Chris Guccione,chris-guccione,g621,Sam Groth,sam-groth,g940,730102.0,South America,Bogotá,CO,4.60971,-74.08175
149,2014-6116,44,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2014-07-21,2014,28,16,Outdoor,Hard,John Isner,john-isner,i186,Vasek Pospisil,vasek-pospisil,pd07,Jack Sock,jack-sock,sm25,647675.0,North America,Atlanta,US,33.749,-84.38798
150,2014-418,48,ATP 500,Washington,418,washington,"Washington, United States",2014-07-28,2014,48,16,Outdoor,Hard,Milos Raonic,milos-raonic,r975,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,1654295.0,North America,Washington,US,33.73679,-82.73931
151,2014-421,49,Masters 1000,ATP Masters 1000 Canada,421,toronto,"Toronto, Canada",2014-08-04,2014,56,24,Outdoor,Hard,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Alexander Peya,alexander-peya,p467,Bruno Soares,bruno-soares,s938,3766270.0,North America,Toronto,CA,43.70011,-79.4163
152,2014-422,50,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2014-08-10,2014,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,4017355.0,North America,Cincinnati,US,39.12711,-84.51439
153,2014-6242,51,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2014-08-17,2014,48,16,Outdoor,Hard,Lukas Rosol,lukas-rosol,r685,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,683705.0,North America,Winston-Salem,US,36.09986,-80.24422
154,2014-560,52,Grand Slam,US Open,560,us-open,"New York City, United States",2014-08-25,2014,128,64,Outdoor,Hard,Marin Cilic,marin-cilic,c977,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,17851868.0,North America,New York City,US,40.71427,-74.00597
155,2014-6003,54,ATP 250,Kuala Lumpur,6003,kuala-lumpur,"Kuala Lumpur, Malaysia",2014-09-22,2014,28,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Marcin Matkowski,marcin-matkowski,m844,Leander Paes,leander-paes,p269,1022255.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
156,2014-6967,55,ATP 250,Shenzhen,6967,shenzhen,"Shenzhen, China",2014-09-22,2014,28,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,655955.0,Asia,Shenzhen,CN,22.54554,114.0683
157,2014-747,56,ATP 500,Beijing,747,beijing,"Beijing, China",2014-09-29,2014,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,3755065.0,Asia,Beijing,CN,39.9075,116.39723
158,2014-329,57,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2014-09-29,2014,32,16,Outdoor,Hard,Kei Nishikori,kei-nishikori,n552,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Michal Przysiezny,michal-przysiezny,p701,1373420.0,Asia,Tokyo,JP,35.6895,139.69171
159,2014-5014,58,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2014-10-05,2014,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,6521695.0,Asia,Shanghai,CN,31.22222,121.45806
160,2014-438,59,ATP 250,Moscow,438,moscow,"Moscow, Russia",2014-10-13,2014,28,16,Indoor,Hard,Marin Cilic,marin-cilic,c977,Frantisek Cermak,frantisek-cermak,c445,Jiri Vesely,jiri-vesely,v708,855490.0,Europe,Moscow,RU,55.75222,37.61556
161,2014-605,65,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2014-11-09,2014,8,8,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,6500000.0,Europe,London,GB,51.50853,-0.12574
162,2015-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2015-01-04,2015,28,16,Outdoor,Hard,Roger Federer,roger-federer,f324,Jamie Murray,jamie-murray,mc81,John Peers,john-peers,pc96,494310.0,Oceania,Brisbane,AU,-27.46794,153.02809
163,2015-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2015-01-05,2015,32,16,Outdoor,Hard,David Ferrer,david-ferrer,f401,Juan Monaco,juan-monaco,ma21,Rafael Nadal,rafael-nadal,n409,1221320.0,Asia,Doha,QA,25.28545,51.53096
164,2015-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2015-01-05,2015,28,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Yen-Hsun Lu,yen-hsun-lu,l575,Jonathan Marray,jonathan-marray,m983,458400.0,Asia,Chennai,IN,13.08784,80.27847
165,2015-338,4,ATP 250,Sydney,338,sydney,"Sydney, Australia",2015-01-11,2015,28,16,Outdoor,Hard,Viktor Troicki,viktor-troicki,t840,Rohan Bopanna,rohan-bopanna,b757,Daniel Nestor,daniel-nestor,n210,494310.0,Oceania,Sydney,AU,-33.86785,151.20732
166,2015-301,5,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2015-01-12,2015,28,16,Outdoor,Hard,Jiri Vesely,jiri-vesely,v708,Raven Klaasen,raven-klaasen,k609,Leander Paes,leander-paes,p269,519395.0,Oceania,Auckland,NZ,-36.84853,174.76349
167,2015-7161,8,ATP 250,Quito,7161,quito,"Quito, Ecuador",2015-02-02,2015,28,16,Outdoor,Clay,Victor Estrella Burgos,victor-estrella-burgos,e224,Gero Kretschmer,gero-kretschmer,k719,Alexander Satschko,alexander-satschko,sb34,494310.0,South America,Quito,EC,-0.22985,-78.52495
168,2015-424,11,ATP 250,Memphis,424,memphis,"Memphis, United States",2015-02-09,2015,28,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Mariusz Fyrstenberg,mariusz-fyrstenberg,f364,Santiago Gonzalez,santiago-gonzalez,g551,659070.0,North America,Memphis,US,27.53587,-82.56121
169,2015-533,12,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2015-02-09,2015,28,16,Indoor,Clay,Pablo Cuevas,pablo-cuevas,c882,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,505655.0,South America,São Paulo,BR,-23.5475,-46.63611
170,2015-6932,13,ATP 500,Rio de Janeiro,6932,rio-de-janeiro,"Rio de Janeiro, Brazil",2015-02-16,2015,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,Martin Klizan,martin-klizan,k966,Philipp Oswald,philipp-oswald,o305,1548755.0,South America,Rio de Janeiro,BR,-22.90642,-43.18223
171,2015-499,15,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2015-02-16,2015,32,16,Outdoor,Hard,Ivo Karlovic,ivo-karlovic,k336,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,549230.0,North America,Delray Beach,US,26.46146,-80.07282
172,2015-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2015-02-23,2015,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,Rohan Bopanna,rohan-bopanna,b757,Daniel Nestor,daniel-nestor,n210,2503810.0,Asia,Dubai,AE,25.0657,55.17128
173,2015-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2015-02-23,2015,32,16,Outdoor,Hard,David Ferrer,david-ferrer,f401,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1548755.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
174,2015-506,18,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2015-02-23,2015,28,16,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,Jarkko Nieminen,jarkko-nieminen,n289,Andre Sa,andre-sa,s604,573750.0,South America,Buenos Aires,AR,-34.61315,-58.37723
175,2015-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2015-03-12,2015,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Vasek Pospisil,vasek-pospisil,pd07,Jack Sock,jack-sock,sm25,7107445.0,North America,Indian Wells,US,33.71791,-116.34311
176,2015-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2015-03-25,2015,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,6267755.0,North America,Miami,US,25.77427,-80.19366
177,2015-717,21,ATP 250,Houston,717,houston,"Houston, United States",2015-04-06,2015,28,16,Outdoor,Clay,Jack Sock,jack-sock,sm25,Ricardas Berankis,ricardas-berankis,be90,Teymuraz Gabashvili,teymuraz-gabashvili,g681,549230.0,North America,Houston,US,37.32616,-91.95599
178,2015-315,40,ATP 250,Newport,315,newport,"Newport, United States",2015-07-13,2015,32,16,Outdoor,Grass,Rajeev Ram,rajeev-ram,r548,Jonathan Marray,jonathan-marray,m983,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,549230.0,North America,Newport,US,35.6048,-91.2818
